gbif_id	identifier	license	publisher	institution_code	collection_code	dataset_name	basis_of_record	occurrence_id	catalog_number	recorded_by	individual_count	occurrence_status	event_date	year	month	day	country_code	state_province	county	locality	decimal_latitude	decimal_longitude	accepted_name_usage_id	scientific_name	kingdom	phylum	class	order	family	genus	specific_epithet	taxon_rank	vernacular_name	taxonomic_status	dataset_key	publishing_country	last_interpreted	has_coordinate	has_geospatial_issues	taxon_key	accepted_taxon_key	kingdom_key	phylum_key	class_key	order_key	family_key	genus_key	species_key	species	generic_name	accepted_scientific_name	verbatim_scientific_name	protocol	last_parsed	last_crawled	repatriated	level0gid	level0name	level1gid	level1name	level2gid	level2name	date_transform	selected_observer
2777022409	OBS795437764	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795437764	OBS795437764	obsr280451	1	PRESENT	8/16/19 0:00	2019	8	16	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2477741	Dryobates villosus (Linnaeus, 1766)	Animalia	Chordata	Aves	Piciformes	Picidae	Picoides	villosus	SPECIES	Hairy Woodpecker	SYNONYM	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:07	TRUE	FALSE	10211179	2477741	1	44	212	724	9333	2477732	2477741	Picoides villosus	Dryobates	Picoides villosus (Linnaeus, 1766)	Dryobates villosus	DWC_ARCHIVE	12/16/20 12:07	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-16	FALSE
2765730175	OBS795437741	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795437741	OBS795437741	obsr280451	2	PRESENT	8/16/19 0:00	2019	8	16	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	7341834	Setophaga petechia (Linnaeus, 1766)	Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga	petechia	SPECIES	Yellow Warbler	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:17	TRUE	FALSE	7341834	7341834	1	44	212	729	5263	2489984	7341834	Setophaga petechia	Setophaga	Setophaga petechia (Linnaeus, 1766)	Setophaga petechia	DWC_ARCHIVE	12/16/20 12:17	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-16	FALSE
2778131547	OBS795437793	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795437793	OBS795437793	obsr280451	1	PRESENT	8/16/19 0:00	2019	8	16	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	5230861	Passerina amoena (Say, 1822)	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Passerina	amoena	SPECIES	Lazuli Bunting	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:09	TRUE	FALSE	5230861	5230861	1	44	212	729	9285	2490326	5230861	Passerina amoena	Passerina	Passerina amoena (Say, 1822)	Passerina amoena	DWC_ARCHIVE	12/16/20 12:09	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-16	FALSE
2764893253	OBS795437755	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795437755	OBS795437755	obsr280451	3	PRESENT	8/16/19 0:00	2019	8	16	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	8169649	Leiothlypis celata (Say, 1822)	Animalia	Chordata	Aves	Passeriformes	Parulidae	Leiothlypis	celata	SPECIES	Orange-crowned Warbler	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:08	TRUE	FALSE	8169649	8169649	1	44	212	729	5263	7467942	8169649	Leiothlypis celata	Leiothlypis	Leiothlypis celata (Say, 1822)	Leiothlypis celata	DWC_ARCHIVE	12/16/20 12:08	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-16	FALSE
2694051790	OBS795695994	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795695994	OBS795695994	obsr216717	9	PRESENT	8/17/19 0:00	2019	8	17	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	2495414	Columba livia Gmelin, 1789	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	livia	SPECIES	Rock Pigeon	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:59	TRUE	FALSE	2495414	2495414	1	44	212	1446	5233	2495404	2495414	Columba livia	Columba	Columba livia Gmelin, 1789	Columba livia	DWC_ARCHIVE	12/16/20 11:59	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-17	FALSE
2759792870	OBS795935055	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795935055	OBS795935055	obsr34952	1	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229406	Arenaria melanocephala (Vigors, 1829)	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Arenaria	melanocephala	SPECIES	Black Turnstone	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:06	TRUE	FALSE	5229406	5229406	1	44	212	7192402	5282	2481774	5229406	Arenaria melanocephala	Arenaria	Arenaria melanocephala (Vigors, 1829)	Arenaria melanocephala	DWC_ARCHIVE	12/16/20 12:06	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	FALSE
2693855250	OBS795935456	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795935456	OBS795935456	obsr34952	1	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2487783	Poecile rufescens (J.K.Townsend, 1837)	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	rufescens	SPECIES	Chestnut-backed Chickadee	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:00	TRUE	FALSE	2487783	2487783	1	44	212	729	9327	2487782	2487783	Poecile rufescens	Poecile	Poecile rufescens (J.K.Townsend, 1837)	Poecile rufescens	DWC_ARCHIVE	12/16/20 12:00	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	FALSE
2694403467	OBS795935466	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795935466	OBS795935466	obsr34952	1	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2481670	Limnodromus scolopaceus (Say, 1822)	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Limnodromus	scolopaceus	SPECIES	Long-billed Dowitcher	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:00	TRUE	FALSE	2481670	2481670	1	44	212	7192402	5282	2481669	2481670	Limnodromus scolopaceus	Limnodromus	Limnodromus scolopaceus (Say, 1822)	Limnodromus scolopaceus	DWC_ARCHIVE	12/16/20 12:00	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	FALSE
2789477207	OBS795935076	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795935076	OBS795935076	obsr34952	1	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229230	Sterna paradisaea Pontoppidan, 1763	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	paradisaea	SPECIES	Arctic Tern	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:07	TRUE	FALSE	5229230	5229230	1	44	212	7192402	9316	2481227	5229230	Sterna paradisaea	Sterna	Sterna paradisaea Pontoppidan, 1763	Sterna paradisaea	DWC_ARCHIVE	12/16/20 12:07	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	FALSE
2774957326	OBS795935075	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795935075	OBS795935075	obsr34952	1	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5228080	Callipepla californica (Shaw, 1798)	Animalia	Chordata	Aves	Galliformes	Odontophoridae	Callipepla	californica	SPECIES	California Quail	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:08	TRUE	FALSE	5228080	5228080	1	44	212	723	9325	2474205	5228080	Callipepla californica	Callipepla	Callipepla californica (Shaw, 1798)	Callipepla californica	DWC_ARCHIVE	12/16/20 12:08	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	FALSE
2716358326	OBS795935029	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795935029	OBS795935029	obsr34952	1	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	7964835	Calidris virgata	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	virgata	SPECIES	Surfbird	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:59	TRUE	FALSE	7964835	7964835	1	44	212	7192402	5282	2481739	7964835	Calidris virgata	Calidris	Calidris virgata	Calidris virgata	DWC_ARCHIVE	12/16/20 11:59	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	FALSE
2694106309	OBS795935449	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795935449	OBS795935449	obsr34952	15	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2495414	Columba livia Gmelin, 1789	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	livia	SPECIES	Rock Pigeon	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:00	TRUE	FALSE	2495414	2495414	1	44	212	1446	5233	2495404	2495414	Columba livia	Columba	Columba livia Gmelin, 1789	Columba livia	DWC_ARCHIVE	12/16/20 12:00	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	FALSE
2773325235	OBS795935051	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795935051	OBS795935051	obsr34952	1	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	2481870	Phalacrocorax pelagicus Pallas, 1811	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	pelagicus	SPECIES	Pelagic Cormorant	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:08	TRUE	FALSE	2481870	2481870	1	44	212	7192775	5268	2481854	2481870	Phalacrocorax pelagicus	Phalacrocorax	Phalacrocorax pelagicus Pallas, 1811	Phalacrocorax pelagicus	DWC_ARCHIVE	12/16/20 12:08	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	FALSE
2701038415	OBS795935046	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795935046	OBS795935046	obsr34952	16	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	2495414	Columba livia Gmelin, 1789	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	livia	SPECIES	Rock Pigeon	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:59	TRUE	FALSE	2495414	2495414	1	44	212	1446	5233	2495404	2495414	Columba livia	Columba	Columba livia Gmelin, 1789	Columba livia	DWC_ARCHIVE	12/16/20 11:59	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	FALSE
2702352190	OBS795964814	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795964814	OBS795964814	obsr51183	1	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5228513	Archilochus alexandri (Bourcier & Mulsant, 1846)	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Archilochus	alexandri	SPECIES	Black-chinned Hummingbird	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:18	TRUE	FALSE	5228513	5228513	1	44	212	1448	5289	2476402	5228513	Archilochus alexandri	Archilochus	Archilochus alexandri (Bourcier & Mulsant, 1846)	Archilochus alexandri	DWC_ARCHIVE	12/16/20 12:18	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	TRUE
2397504608	31065014	CC_BY_NC_4_0	iNaturalist.org	iNaturalist	Observations	iNaturalist Research-grade Observations	HUMAN_OBSERVATION	https://www.inaturalist.org/observations/31065014	31065014	Tom Turner	NA	PRESENT	8/18/19 9:35	2019	8	18	US	California	NA	NA	34.409781	-119.881333	5229230	Sterna paradisaea Pontoppidan, 1763	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	paradisaea	SPECIES	NA	ACCEPTED	50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2/21/21 4:36	TRUE	FALSE	5229230	5229230	1	44	212	7192402	9316	2481227	5229230	Sterna paradisaea	Sterna	Sterna paradisaea Pontoppidan, 1763	Sterna paradisaea	DWC_ARCHIVE	2/21/21 4:36	2/21/21 2:33	FALSE	NA	NA	NA	NA	NA	NA	2019-8-18	TRUE
2751455343	OBS795939255	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795939255	OBS795939255	obsr548926	1	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229230	Sterna paradisaea Pontoppidan, 1763	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	paradisaea	SPECIES	Arctic Tern	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:07	TRUE	FALSE	5229230	5229230	1	44	212	7192402	9316	2481227	5229230	Sterna paradisaea	Sterna	Sterna paradisaea Pontoppidan, 1763	Sterna paradisaea	DWC_ARCHIVE	12/16/20 12:07	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	TRUE
2689096254	OBS795964815	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS795964815	OBS795964815	obsr51183	4	PRESENT	8/18/19 0:00	2019	8	18	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	2495414	Columba livia Gmelin, 1789	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	livia	SPECIES	Rock Pigeon	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:00	TRUE	FALSE	2495414	2495414	1	44	212	1446	5233	2495404	2495414	Columba livia	Columba	Columba livia Gmelin, 1789	Columba livia	DWC_ARCHIVE	12/16/20 12:00	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-18	TRUE
2691566647	OBS796726835	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796726835	OBS796726835	obsr1238488	2	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5789285	Sternula antillarum Lesson, 1847	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sternula	antillarum	SPECIES	Least Tern	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:59	TRUE	FALSE	5789285	5789285	1	44	212	7192402	9316	4849628	5789285	Sternula antillarum	Sternula	Sternula antillarum Lesson, 1847	Sternula antillarum	DWC_ARCHIVE	12/16/20 11:59	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2784047070	OBS796375923	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796375923	OBS796375923	obsr618806	1	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2483600	Myiarchus cinerascens (Lawrence, 1851)	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	cinerascens	SPECIES	Ash-throated Flycatcher	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:09	TRUE	FALSE	2483600	2483600	1	44	212	729	5291	2483527	2483600	Myiarchus cinerascens	Myiarchus	Myiarchus cinerascens (Lawrence, 1851)	Myiarchus cinerascens	DWC_ARCHIVE	12/16/20 12:09	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2787233557	OBS796573598	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796573598	OBS796573598	obsr729081	1	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	2492870	Lanius ludovicianus Linnaeus, 1766	Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius	ludovicianus	SPECIES	Loggerhead Shrike	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:10	TRUE	FALSE	2492870	2492870	1	44	212	729	9315	2483315	2492870	Lanius ludovicianus	Lanius	Lanius ludovicianus Linnaeus, 1766	Lanius ludovicianus	DWC_ARCHIVE	12/16/20 12:10	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2694745824	OBS796318390	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796318390	OBS796318390	obsr618806	2	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5789285	Sternula antillarum Lesson, 1847	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sternula	antillarum	SPECIES	Least Tern	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:59	TRUE	FALSE	5789285	5789285	1	44	212	7192402	9316	4849628	5789285	Sternula antillarum	Sternula	Sternula antillarum Lesson, 1847	Sternula antillarum	DWC_ARCHIVE	12/16/20 11:59	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2770325904	OBS796410692	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796410692	OBS796410692	obsr128333	1	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229230	Sterna paradisaea Pontoppidan, 1763	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	paradisaea	SPECIES	Arctic Tern	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:07	TRUE	FALSE	5229230	5229230	1	44	212	7192402	9316	2481227	5229230	Sterna paradisaea	Sterna	Sterna paradisaea Pontoppidan, 1763	Sterna paradisaea	DWC_ARCHIVE	12/16/20 12:07	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2691414942	OBS796318396	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796318396	OBS796318396	obsr618806	1	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229230	Sterna paradisaea Pontoppidan, 1763	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	paradisaea	SPECIES	Arctic Tern	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:18	TRUE	FALSE	5229230	5229230	1	44	212	7192402	9316	2481227	5229230	Sterna paradisaea	Sterna	Sterna paradisaea Pontoppidan, 1763	Sterna paradisaea	DWC_ARCHIVE	12/16/20 12:18	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2691890874	OBS796411024	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796411024	OBS796411024	obsr128333	1	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2483600	Myiarchus cinerascens (Lawrence, 1851)	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	cinerascens	SPECIES	Ash-throated Flycatcher	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:00	TRUE	FALSE	2483600	2483600	1	44	212	729	5291	2483527	2483600	Myiarchus cinerascens	Myiarchus	Myiarchus cinerascens (Lawrence, 1851)	Myiarchus cinerascens	DWC_ARCHIVE	12/16/20 12:00	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2710848039	OBS796994427	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796994427	OBS796994427	obsr447864	2	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5789285	Sternula antillarum Lesson, 1847	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sternula	antillarum	SPECIES	Least Tern	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:59	TRUE	FALSE	5789285	5789285	1	44	212	7192402	9316	4849628	5789285	Sternula antillarum	Sternula	Sternula antillarum Lesson, 1847	Sternula antillarum	DWC_ARCHIVE	12/16/20 11:59	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2696519486	OBS796727765	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796727765	OBS796727765	obsr1238488	1	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2483600	Myiarchus cinerascens (Lawrence, 1851)	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	cinerascens	SPECIES	Ash-throated Flycatcher	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:00	TRUE	FALSE	2483600	2483600	1	44	212	729	5291	2483527	2483600	Myiarchus cinerascens	Myiarchus	Myiarchus cinerascens (Lawrence, 1851)	Myiarchus cinerascens	DWC_ARCHIVE	12/16/20 12:00	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2717679071	OBS796410686	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796410686	OBS796410686	obsr128333	2	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5789285	Sternula antillarum Lesson, 1847	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sternula	antillarum	SPECIES	Least Tern	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:08	TRUE	FALSE	5789285	5789285	1	44	212	7192402	9316	4849628	5789285	Sternula antillarum	Sternula	Sternula antillarum Lesson, 1847	Sternula antillarum	DWC_ARCHIVE	12/16/20 12:08	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
2755884574	OBS796726841	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS796726841	OBS796726841	obsr1238488	1	PRESENT	8/19/19 0:00	2019	8	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229230	Sterna paradisaea Pontoppidan, 1763	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	paradisaea	SPECIES	Arctic Tern	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:07	TRUE	FALSE	5229230	5229230	1	44	212	7192402	9316	2481227	5229230	Sterna paradisaea	Sterna	Sterna paradisaea Pontoppidan, 1763	Sterna paradisaea	DWC_ARCHIVE	12/16/20 12:07	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2019-8-19	FALSE
